Plot Title: salinidad,,,,,,
#,Fecha,"Cond Low Rng, S/cm","Cond High Rng, S/cm","Temp, C","Specific Conductance, S/cm","Salinity, ppt"
829,8/25/18 3:45,33686,54525.5,28,51463.1,33.8146
830,8/25/18 4:00,33686,54525.5,28,51463.1,33.8146
831,8/25/18 4:15,33686,54525.5,27.99,51472.8,33.8218
832,8/25/18 4:30,33686,54525.5,28,51463.1,33.8146
833,8/25/18 4:45,33686,54525.5,28,51463.1,33.8146
834,8/25/18 5:00,33686,54525.5,28,51463.1,33.8146
835,8/25/18 5:15,33686,54525.5,28,51463.1,33.8146
836,8/25/18 5:30,33686,54525.5,28.02,51443.6,33.8003
837,8/25/18 5:45,33686,54525.5,28.02,51443.6,33.8003
838,8/25/18 6:00,33686,54525.5,28.02,51443.6,33.8003
839,8/25/18 6:15,33686,54525.5,28.03,51433.9,33.7931
840,8/25/18 6:30,33686,54525.5,28.03,51433.9,33.7931
841,8/25/18 6:45,33686,54525.5,28.03,51433.9,33.7931
842,8/25/18 7:00,33686,54525.5,28.05,51414.5,33.7788
843,8/25/18 7:15,33686,54525.5,28.05,51414.5,33.7788
844,8/25/18 7:30,33686,54525.5,28.06,51404.8,33.7716
845,8/25/18 7:45,33686,54525.5,28.06,51404.8,33.7716
846,8/25/18 8:00,33686,54525.5,28.06,51404.8,33.7716
847,8/25/18 8:15,33686,54525.5,28.08,51385.4,33.7573
848,8/25/18 8:30,33686,54525.5,28.08,51385.4,33.7573
849,8/25/18 8:45,33686,54525.5,28.09,51375.7,33.7502
850,8/25/18 9:00,33686,54525.5,28.09,51375.7,33.7502
851,8/25/18 9:15,33686,54525.5,28.09,51375.7,33.7502
852,8/25/18 9:30,33686,54525.5,28.1,51366,33.743
853,8/25/18 9:45,33686,54525.5,28.1,51366,33.743
854,8/25/18 10:00,33686,54525.5,28.1,51366,33.743
855,8/25/18 10:15,33686,54525.5,28.12,51346.7,33.7287
856,8/25/18 10:30,33686,54525.5,28.12,51346.7,33.7287
857,8/25/18 10:45,33686,54525.5,28.13,51337,33.7216
858,8/25/18 11:00,33686,54525.5,28.13,51337,33.7216
859,8/25/18 11:15,33686,54525.5,28.13,51337,33.7216
860,8/25/18 11:30,33686,54525.5,28.13,51337,33.7216
861,8/25/18 11:45,33686,54525.5,28.16,51308,33.7002
862,8/25/18 12:00,33686,54525.5,28.19,51279,33.6788
863,8/25/18 12:15,33686,54525.5,28.19,51279,33.6788
864,8/25/18 12:30,33686,54525.5,28.19,51279,33.6788
865,8/25/18 12:45,33686,54525.5,28.19,51279,33.6788
866,8/25/18 13:00,33686,54525.5,28.21,51259.7,33.6646
867,8/25/18 13:15,33686,54525.5,28.22,51250,33.6574
868,8/25/18 13:30,33686,54525.5,28.22,51250,33.6574
869,8/25/18 13:45,33686,54525.5,28.24,51230.7,33.6432
870,8/25/18 14:00,33686,54525.5,28.25,51221.1,33.6361
871,8/25/18 14:15,33686,54525.5,28.25,51221.1,33.6361
872,8/25/18 14:30,33686,54525.5,28.25,51221.1,33.6361
873,8/25/18 14:45,33686,54525.5,28.25,51221.1,33.6361
874,8/25/18 15:00,33686,54525.5,28.25,51221.1,33.6361
875,8/25/18 15:15,33686,54525.5,28.25,51221.1,33.6361
876,8/25/18 15:30,33686,54525.5,28.25,51221.1,33.6361
877,8/25/18 15:45,33686,54525.5,28.25,51221.1,33.6361
878,8/25/18 16:00,33686,54525.5,28.25,51221.1,33.6361
879,8/25/18 16:15,33686,54525.5,28.25,51221.1,33.6361
880,8/25/18 16:30,33686,54525.5,28.25,51221.1,33.6361
881,8/25/18 16:45,33686,54525.5,28.24,51230.7,33.6432
882,8/25/18 17:00,33686,54525.5,28.24,51230.7,33.6432
883,8/25/18 17:15,33686,54525.5,28.22,51250,33.6574
884,8/25/18 17:30,33686,54525.5,28.16,51308,33.7002
885,8/25/18 17:45,33686,54525.5,28.08,51385.4,33.7573
886,8/25/18 18:00,33686,54525.5,28.05,51414.5,33.7788
887,8/25/18 18:15,33686,54525.5,28.05,51414.5,33.7788
888,8/25/18 18:30,33686,54525.5,28.05,51414.5,33.7788
889,8/25/18 18:45,33686,54525.5,28.05,51414.5,33.7788
890,8/25/18 19:00,33686,54525.5,28.05,51414.5,33.7788
891,8/25/18 19:15,33686,54525.5,28.05,51414.5,33.7788
892,8/25/18 19:30,33686,54525.5,28.05,51414.5,33.7788
893,8/25/18 19:45,33686,54525.5,28.05,51414.5,33.7788
894,8/25/18 20:00,33686,54525.5,28.05,51414.5,33.7788
895,8/25/18 20:15,33686,54525.5,28.05,51414.5,33.7788
896,8/25/18 20:30,33686,54525.5,28.06,51404.8,33.7716
897,8/25/18 20:45,33686,54525.5,28.06,51404.8,33.7716
898,8/25/18 21:00,33686,54525.5,28.06,51404.8,33.7716
899,8/25/18 21:15,33686,54525.5,28.08,51385.4,33.7573
900,8/25/18 21:30,33686,54525.5,28.08,51385.4,33.7573
901,8/25/18 21:45,33686,54525.5,28.09,51375.7,33.7502
902,8/25/18 22:00,33686,54525.5,28.09,51375.7,33.7502
903,8/25/18 22:15,33686,54525.5,28.1,51366,33.743
904,8/25/18 22:30,33686,54525.5,28.1,51366,33.743
905,8/25/18 22:45,33686,54525.5,28.12,51346.7,33.7287
906,8/25/18 23:00,33686,54525.5,28.12,51346.7,33.7287
907,8/25/18 23:15,33686,54525.5,28.12,51346.7,33.7287
908,8/25/18 23:30,33686,54525.5,28.12,51346.7,33.7287
909,8/25/18 23:45,33686,54525.5,28.12,51346.7,33.7287
910,8/26/18 0:00,33686,54525.5,28.18,51288.6,33.6859
911,8/26/18 0:15,33686,54525.5,28.21,51259.7,33.6646
912,8/26/18 0:30,33686,54525.5,28.22,51250,33.6574
913,8/26/18 0:45,33686,54525.5,28.25,51221.1,33.6361
914,8/26/18 1:00,33686,54525.5,28.25,51221.1,33.6361
915,8/26/18 1:15,33686,54525.5,28.27,51201.8,33.6219
916,8/26/18 1:30,33686,54525.5,28.28,51192.2,33.6148
917,8/26/18 1:45,33686,54525.5,28.29,51182.5,33.6077
918,8/26/18 2:00,33686,54525.5,28.31,51163.3,33.5935
919,8/26/18 2:15,33686,54525.5,28.31,51163.3,33.5935
920,8/26/18 2:30,33686,54525.5,28.32,51153.7,33.5864
921,8/26/18 2:45,33686,54525.5,28.32,51153.7,33.5864
922,8/26/18 3:00,33686,54525.5,28.32,51153.7,33.5864
923,8/26/18 3:15,33686,54525.5,28.32,51153.7,33.5864
924,8/26/18 3:30,33686,54525.5,28.32,51153.7,33.5864
925,8/26/18 3:45,33686,54525.5,28.31,51163.3,33.5935
926,8/26/18 4:00,33686,54525.5,28.24,51230.7,33.6432
927,8/26/18 4:15,33686,54525.5,28.15,51317.6,33.7073
928,8/26/18 4:30,33686,54525.5,28.13,51337,33.7216
929,8/26/18 4:45,33686,54525.5,28.13,51337,33.7216
930,8/26/18 5:00,33686,54525.5,28.13,51337,33.7216
931,8/26/18 5:15,33686,54525.5,28.12,51346.7,33.7287
932,8/26/18 5:30,33686,54525.5,28.12,51346.7,33.7287
933,8/26/18 5:45,33686,54525.5,28.13,51337,33.7216
934,8/26/18 6:00,33686,54525.5,28.13,51337,33.7216
935,8/26/18 6:15,33686,54525.5,28.13,51337,33.7216
936,8/26/18 6:30,33686,54525.5,28.13,51337,33.7216
937,8/26/18 6:45,33686,54525.5,28.15,51317.6,33.7073
938,8/26/18 7:00,33686,54525.5,28.13,51337,33.7216
939,8/26/18 7:15,33686,54525.5,28.15,51317.6,33.7073
940,8/26/18 7:30,33686,54525.5,28.16,51308,33.7002
941,8/26/18 7:45,33686,54525.5,28.16,51308,33.7002
942,8/26/18 8:00,33686,54525.5,28.16,51308,33.7002
943,8/26/18 8:15,33686,54525.5,28.16,51308,33.7002
944,8/26/18 8:30,33686,54525.5,28.18,51288.6,33.6859
945,8/26/18 8:45,33686,54525.5,28.19,51279,33.6788
946,8/26/18 9:00,33686,54525.5,28.19,51279,33.6788
947,8/26/18 9:15,33686,54525.5,28.19,51279,33.6788
948,8/26/18 9:30,33686,54525.5,28.21,51259.7,33.6646
949,8/26/18 9:45,33686,54525.5,28.21,51259.7,33.6646
950,8/26/18 10:00,33686,54525.5,28.22,51250,33.6574
951,8/26/18 10:15,33686,54525.5,28.22,51250,33.6574
952,8/26/18 10:30,33686,54525.5,28.24,51230.7,33.6432
953,8/26/18 10:45,33686,54525.5,28.24,51230.7,33.6432
954,8/26/18 11:00,33686,54525.5,28.24,51230.7,33.6432
955,8/26/18 11:15,33686,54525.5,28.24,51230.7,33.6432
956,8/26/18 11:30,33686,54525.5,28.25,51221.1,33.6361
957,8/26/18 11:45,33686,54525.5,28.25,51221.1,33.6361
958,8/26/18 12:00,33686,54525.5,28.25,51221.1,33.6361
959,8/26/18 12:15,33686,54525.5,28.29,51182.5,33.6077
960,8/26/18 12:30,33686,54525.5,28.31,51163.3,33.5935
961,8/26/18 12:45,33686,54525.5,28.31,51163.3,33.5935
962,8/26/18 13:00,33686,54525.5,28.31,51163.3,33.5935
963,8/26/18 13:15,33686,54525.5,28.32,51153.7,33.5864
964,8/26/18 13:30,33686,54525.5,28.34,51134.4,33.5722
965,8/26/18 13:45,33686,54525.5,28.34,51134.4,33.5722
966,8/26/18 14:00,33686,54525.5,28.34,51134.4,33.5722
967,8/26/18 14:15,33686,54525.5,28.37,51105.6,33.551
968,8/26/18 14:30,33686,54525.5,28.37,51105.6,33.551
969,8/26/18 14:45,33686,54525.5,28.37,51105.6,33.551
970,8/26/18 15:00,33686,54525.5,28.38,51096,33.5439
971,8/26/18 15:15,33686,54525.5,28.38,51096,33.5439
972,8/26/18 15:30,33686,54525.5,28.38,51096,33.5439
973,8/26/18 15:45,33686,54525.5,28.38,51096,33.5439
974,8/26/18 16:00,33686,54525.5,28.38,51096,33.5439
975,8/26/18 16:15,33686,54525.5,28.38,51096,33.5439
976,8/26/18 16:30,33686,54525.5,28.37,51105.6,33.551
977,8/26/18 16:45,33686,54525.5,28.38,51096,33.5439
978,8/26/18 17:00,33686,54525.5,28.37,51105.6,33.551
979,8/26/18 17:15,33686,54525.5,28.37,51105.6,33.551
980,8/26/18 17:30,33686,54525.5,28.35,51124.8,33.5651
981,8/26/18 17:45,33686,54525.5,28.31,51163.3,33.5935
982,8/26/18 18:00,33686,54525.5,28.21,51259.7,33.6646
983,8/26/18 18:15,33686,54525.5,28.18,51288.6,33.6859
984,8/26/18 18:30,33686,54525.5,28.16,51308,33.7002
985,8/26/18 18:45,33686,54525.5,28.16,51308,33.7002
986,8/26/18 19:00,33686,54525.5,28.16,51308,33.7002
987,8/26/18 19:15,33686,54525.5,28.16,51308,33.7002
988,8/26/18 19:30,33686,54525.5,28.16,51308,33.7002
989,8/26/18 19:45,33686,54525.5,28.16,51308,33.7002
990,8/26/18 20:00,33686,54525.5,28.16,51308,33.7002
991,8/26/18 20:15,33686,54525.5,28.18,51288.6,33.6859
992,8/26/18 20:30,33686,54525.5,28.18,51288.6,33.6859
993,8/26/18 20:45,33686,54525.5,28.18,51288.6,33.6859
994,8/26/18 21:00,33686,54525.5,28.19,51279,33.6788
995,8/26/18 21:15,33686,54525.5,28.19,51279,33.6788
996,8/26/18 21:30,33686,54525.5,28.19,51279,33.6788
997,8/26/18 21:45,33686,54525.5,28.19,51279,33.6788
998,8/26/18 22:00,33686,54525.5,28.19,51279,33.6788
999,8/26/18 22:15,33686,54525.5,28.21,51259.7,33.6646
1000,8/26/18 22:30,33686,54525.5,28.21,51259.7,33.6646
1001,8/26/18 22:45,33686,54525.5,28.22,51250,33.6574
1002,8/26/18 23:00,33686,54525.5,28.22,51250,33.6574
1003,8/26/18 23:15,33686,54525.5,28.22,51250,33.6574
1004,8/26/18 23:30,33686,54525.5,28.24,51230.7,33.6432
1005,8/26/18 23:45,33686,54525.5,28.24,51230.7,33.6432
1006,8/27/18 0:00,33686,54525.5,28.24,51230.7,33.6432
1007,8/27/18 0:15,33686,54525.5,28.27,51201.8,33.6219
1008,8/27/18 0:30,33686,54525.5,28.31,51163.3,33.5935
1009,8/27/18 0:45,33686,54525.5,28.34,51134.4,33.5722
1010,8/27/18 1:00,33686,54525.5,28.35,51124.8,33.5651
1011,8/27/18 1:15,33686,54525.5,28.37,51105.6,33.551
1012,8/27/18 1:30,33686,54525.5,28.38,51096,33.5439
1013,8/27/18 1:45,33686,54525.5,28.4,51076.8,33.5297
1014,8/27/18 2:00,33686,54525.5,28.43,51048,33.5085
1015,8/27/18 2:15,33686,54525.5,28.43,51048,33.5085
1016,8/27/18 2:30,33686,54525.5,28.44,51038.5,33.5015
1017,8/27/18 2:45,33686,54525.5,28.44,51038.5,33.5015
1018,8/27/18 3:00,33686,54525.5,28.45,51028.9,33.4944
1019,8/27/18 3:15,33686,54525.5,28.45,51028.9,33.4944
1020,8/27/18 3:30,33686,54525.5,28.45,51028.9,33.4944
1021,8/27/18 3:45,33686,54525.5,28.45,51028.9,33.4944
1022,8/27/18 4:00,33686,54525.5,28.45,51028.9,33.4944
1023,8/27/18 4:15,33686,54525.5,28.45,51028.9,33.4944
1024,8/27/18 4:30,33686,54525.5,28.43,51048,33.5085
1025,8/27/18 4:45,33686,54525.5,28.34,51134.4,33.5722
1026,8/27/18 5:00,33686,54525.5,28.27,51201.8,33.6219
1027,8/27/18 5:15,33686,54525.5,28.25,51221.1,33.6361
1028,8/27/18 5:30,33686,54525.5,28.25,51221.1,33.6361
1029,8/27/18 5:45,33686,54525.5,28.25,51221.1,33.6361
1030,8/27/18 6:00,33686,54525.5,28.25,51221.1,33.6361
1031,8/27/18 6:15,33686,54525.5,28.27,51201.8,33.6219
1032,8/27/18 6:30,33686,54525.5,28.27,51201.8,33.6219
1033,8/27/18 6:45,33686,54525.5,28.27,51201.8,33.6219
1034,8/27/18 7:00,33686,54525.5,28.27,51201.8,33.6219
1035,8/27/18 7:15,33686,54525.5,28.27,51201.8,33.6219
1036,8/27/18 7:30,33686,54525.5,28.27,51201.8,33.6219
1037,8/27/18 7:45,33686,54525.5,28.27,51201.8,33.6219
1038,8/27/18 8:00,33686,54525.5,28.27,51201.8,33.6219
1039,8/27/18 8:15,33686,54525.5,28.27,51201.8,33.6219
1040,8/27/18 8:30,33686,54525.5,28.27,51201.8,33.6219
1041,8/27/18 8:45,33686,54525.5,28.28,51192.2,33.6148
1042,8/27/18 9:00,33686,54525.5,28.28,51192.2,33.6148
1043,8/27/18 9:15,33686,54525.5,28.29,51182.5,33.6077
1044,8/27/18 9:30,33686,54525.5,28.29,51182.5,33.6077
1045,8/27/18 9:45,33686,54525.5,28.29,51182.5,33.6077
1046,8/27/18 10:00,33686,54525.5,28.31,51163.3,33.5935
1047,8/27/18 10:15,33686,54525.5,28.31,51163.3,33.5935
1048,8/27/18 10:30,33686,54525.5,28.32,51153.7,33.5864
1049,8/27/18 10:45,33686,54525.5,28.32,51153.7,33.5864
1050,8/27/18 11:00,33686,54525.5,28.32,51153.7,33.5864
1051,8/27/18 11:15,33686,54525.5,28.32,51153.7,33.5864
1052,8/27/18 11:30,33686,54525.5,28.34,51134.4,33.5722
1053,8/27/18 11:45,33686,54525.5,28.34,51134.4,33.5722
1054,8/27/18 12:00,33686,54525.5,28.34,51134.4,33.5722
1055,8/27/18 12:15,33686,54525.5,28.34,51134.4,33.5722
1056,8/27/18 12:30,33686,54525.5,28.37,51105.6,33.551
1057,8/27/18 12:45,33686,54525.5,28.4,51076.8,33.5297
1058,8/27/18 13:00,33686,54525.5,28.4,51076.8,33.5297
1059,8/27/18 13:15,33686,54525.5,28.41,51067.2,33.5227
1060,8/27/18 13:30,33686,54525.5,28.41,51067.2,33.5227
1061,8/27/18 13:45,33686,54525.5,28.41,51067.2,33.5227
1062,8/27/18 14:00,33686,54525.5,28.43,51048,33.5085
1063,8/27/18 14:15,33686,54525.5,28.43,51048,33.5085
1064,8/27/18 14:30,33686,54525.5,28.44,51038.5,33.5015
1065,8/27/18 14:45,33686,54525.5,28.45,51028.9,33.4944
1066,8/27/18 15:00,33686,54525.5,28.45,51028.9,33.4944
1067,8/27/18 15:15,33686,54525.5,28.45,51028.9,33.4944
1068,8/27/18 15:30,33686,54525.5,28.47,51009.7,33.4803
1069,8/27/18 15:45,33686,54525.5,28.47,51009.7,33.4803
1070,8/27/18 16:00,33686,54525.5,28.47,51009.7,33.4803
1071,8/27/18 16:15,33686,54525.5,28.47,51009.7,33.4803
1072,8/27/18 16:30,33686,54525.5,28.47,51009.7,33.4803
1073,8/27/18 16:45,33686,54525.5,28.45,51028.9,33.4944
1074,8/27/18 17:00,33686,54525.5,28.45,51028.9,33.4944
1075,8/27/18 17:15,33686,54525.5,28.44,51038.5,33.5015
1076,8/27/18 17:30,33686,54525.5,28.44,51038.5,33.5015
1077,8/27/18 17:45,33686,54525.5,28.44,51038.5,33.5015
1078,8/27/18 18:00,33686,54525.5,28.43,51048,33.5085
1079,8/27/18 18:15,33686,54525.5,28.35,51124.8,33.5651
1080,8/27/18 18:30,33686,54525.5,28.27,51201.8,33.6219
1081,8/27/18 18:45,33686,54525.5,28.25,51221.1,33.6361
1082,8/27/18 19:00,33686,54525.5,28.25,51221.1,33.6361
1083,8/27/18 19:15,33686,54525.5,28.25,51221.1,33.6361
1084,8/27/18 19:30,33686,54525.5,28.24,51230.7,33.6432
1085,8/27/18 19:45,33686,54525.5,28.25,51221.1,33.6361
1086,8/27/18 20:00,33686,54525.5,28.25,51221.1,33.6361
1087,8/27/18 20:15,33686,54525.5,28.25,51221.1,33.6361
1088,8/27/18 20:30,33686,54525.5,28.25,51221.1,33.6361
1089,8/27/18 20:45,33686,54525.5,28.25,51221.1,33.6361
1090,8/27/18 21:00,33686,54525.5,28.25,51221.1,33.6361
1091,8/27/18 21:15,33686,54525.5,28.27,51201.8,33.6219
1092,8/27/18 21:30,33686,54525.5,28.27,51201.8,33.6219
1093,8/27/18 21:45,33686,54525.5,28.27,51201.8,33.6219
1094,8/27/18 22:00,33686,54525.5,28.27,51201.8,33.6219
1095,8/27/18 22:15,33686,54525.5,28.28,51192.2,33.6148
1096,8/27/18 22:30,33686,54525.5,28.28,51192.2,33.6148
1097,8/27/18 22:45,33686,54525.5,28.28,51192.2,33.6148
1098,8/27/18 23:00,33686,54525.5,28.28,51192.2,33.6148
1099,8/27/18 23:15,33686,54525.5,28.29,51182.5,33.6077
1100,8/27/18 23:30,33686,54525.5,28.29,51182.5,33.6077
1101,8/27/18 23:45,33686,54525.5,28.31,51163.3,33.5935
1102,8/28/18 0:00,33686,54525.5,28.31,51163.3,33.5935
1103,8/28/18 0:15,33686,54525.5,28.29,51182.5,33.6077
1104,8/28/18 0:30,33686,54525.5,28.29,51182.5,33.6077
1105,8/28/18 0:45,33686,54525.5,28.34,51134.4,33.5722
1106,8/28/18 1:00,33686,54525.5,28.38,51096,33.5439
1107,8/28/18 1:15,33686,54525.5,28.4,51076.8,33.5297
1108,8/28/18 1:30,33686,54525.5,28.43,51048,33.5085
1109,8/28/18 1:45,33686,54525.5,28.43,51048,33.5085
1110,8/28/18 2:00,33686,54525.5,28.45,51028.9,33.4944
1111,8/28/18 2:15,33686,54525.5,28.45,51028.9,33.4944
1112,8/28/18 2:30,33686,54525.5,28.47,51009.7,33.4803
1113,8/28/18 2:45,33686,54525.5,28.48,51000.2,33.4732
1114,8/28/18 3:00,33686,54525.5,28.5,50981,33.4591
1115,8/28/18 3:15,33686,54525.5,28.51,50971.5,33.4521
1116,8/28/18 3:30,33686,54525.5,28.51,50971.5,33.4521
1117,8/28/18 3:45,33686,54525.5,28.51,50971.5,33.4521
1118,8/28/18 4:00,33686,54525.5,28.53,50952.3,33.438
1119,8/28/18 4:15,33686,54525.5,28.51,50971.5,33.4521
1120,8/28/18 4:30,33686,54525.5,28.51,50971.5,33.4521
1121,8/28/18 4:45,33686,54525.5,28.51,50971.5,33.4521
1122,8/28/18 5:00,33686,54525.5,28.5,50981,33.4591
1123,8/28/18 5:15,33686,54525.5,28.47,51009.7,33.4803
1124,8/28/18 5:30,33686,54525.5,28.37,51105.6,33.551
1125,8/28/18 5:45,33686,54525.5,28.32,51153.7,33.5864
1126,8/28/18 6:00,33686,54525.5,28.31,51163.3,33.5935
1127,8/28/18 6:15,33686,54525.5,28.29,51182.5,33.6077
1128,8/28/18 6:30,33686,54525.5,28.29,51182.5,33.6077
1129,8/28/18 6:45,33686,54525.5,28.29,51182.5,33.6077
1130,8/28/18 7:00,33686,54525.5,28.29,51182.5,33.6077
1131,8/28/18 7:15,33686,54525.5,28.29,51182.5,33.6077
1132,8/28/18 7:30,33686,54525.5,28.29,51182.5,33.6077
1133,8/28/18 7:45,33686,54525.5,28.29,51182.5,33.6077
1134,8/28/18 8:00,33686,54525.5,28.29,51182.5,33.6077
1135,8/28/18 8:15,33686,54525.5,28.31,51163.3,33.5935
1136,8/28/18 8:30,33686,54525.5,28.31,51163.3,33.5935
1137,8/28/18 8:45,33686,54525.5,28.31,51163.3,33.5935
1138,8/28/18 9:00,33686,54525.5,28.31,51163.3,33.5935
1139,8/28/18 9:15,33686,54525.5,28.31,51163.3,33.5935
1140,8/28/18 9:30,33686,54525.5,28.31,51163.3,33.5935
1141,8/28/18 9:45,33686,54525.5,28.32,51153.7,33.5864
1142,8/28/18 10:00,33686,54525.5,28.34,51134.4,33.5722
1143,8/28/18 10:15,33686,54525.5,28.34,51134.4,33.5722
1144,8/28/18 10:30,33686,54525.5,28.34,51134.4,33.5722
1145,8/28/18 10:45,33686,54525.5,28.35,51124.8,33.5651
1146,8/28/18 11:00,33686,54525.5,28.35,51124.8,33.5651
1147,8/28/18 11:15,33686,54525.5,28.35,51124.8,33.5651
1148,8/28/18 11:30,33686,54525.5,28.35,51124.8,33.5651
1149,8/28/18 11:45,33686,54525.5,28.37,51105.6,33.551
1150,8/28/18 12:00,33686,54525.5,28.37,51105.6,33.551
1151,8/28/18 12:15,33686,54525.5,28.37,51105.6,33.551
1152,8/28/18 12:30,33686,54525.5,28.37,51105.6,33.551
1153,8/28/18 12:45,33686,54525.5,28.37,51105.6,33.551
1154,8/28/18 13:00,33686,54525.5,28.4,51076.8,33.5297
1155,8/28/18 13:15,33686,54525.5,28.43,51048,33.5085
1156,8/28/18 13:30,33686,54525.5,28.44,51038.5,33.5015
1157,8/28/18 13:45,33686,54525.5,28.44,51038.5,33.5015
1158,8/28/18 14:00,33686,54525.5,28.44,51038.5,33.5015
1159,8/28/18 14:15,33686,54525.5,28.45,51028.9,33.4944
1160,8/28/18 14:30,33686,54525.5,28.45,51028.9,33.4944
1161,8/28/18 14:45,33686,54525.5,28.47,51009.7,33.4803
1162,8/28/18 15:00,33686,54525.5,28.47,51009.7,33.4803
1163,8/28/18 15:15,33686,54525.5,28.48,51000.2,33.4732
1164,8/28/18 15:30,33686,54525.5,28.48,51000.2,33.4732
1165,8/28/18 15:45,33686,54525.5,28.5,50981,33.4591
1166,8/28/18 16:00,33686,54525.5,28.5,50981,33.4591
1167,8/28/18 16:15,33686,54525.5,28.5,50981,33.4591
1168,8/28/18 16:30,33686,54525.5,28.5,50981,33.4591
1169,8/28/18 16:45,33686,54525.5,28.5,50981,33.4591
1170,8/28/18 17:00,33686,54525.5,28.5,50981,33.4591
1171,8/28/18 17:15,33686,54525.5,28.5,50981,33.4591
1172,8/28/18 17:30,33686,54525.5,28.5,50981,33.4591
1173,8/28/18 17:45,33686,54525.5,28.5,50981,33.4591
1174,8/28/18 18:00,33686,54525.5,28.48,51000.2,33.4732
1175,8/28/18 18:15,33686,54525.5,28.48,51000.2,33.4732
1176,8/28/18 18:30,33686,54525.5,28.43,51048,33.5085
1177,8/28/18 18:45,33686,54525.5,28.38,51096,33.5439
1178,8/28/18 19:00,33686,54525.5,28.35,51124.8,33.5651
1179,8/28/18 19:15,33686,54525.5,28.34,51134.4,33.5722
1180,8/28/18 19:30,33686,54525.5,28.34,51134.4,33.5722
1181,8/28/18 19:45,33686,54525.5,28.32,51153.7,33.5864
1182,8/28/18 20:00,33686,54525.5,28.32,51153.7,33.5864
1183,8/28/18 20:15,33686,54525.5,28.34,51134.4,33.5722
1184,8/28/18 20:30,33686,54525.5,28.34,51134.4,33.5722
1185,8/28/18 20:45,33686,54525.5,28.34,51134.4,33.5722
1186,8/28/18 21:00,33686,54525.5,28.34,51134.4,33.5722
1187,8/28/18 21:15,33686,54525.5,28.34,51134.4,33.5722
1188,8/28/18 21:30,33686,54525.5,28.34,51134.4,33.5722
1189,8/28/18 21:45,33686,54525.5,28.34,51134.4,33.5722
1190,8/28/18 22:00,33686,54525.5,28.34,51134.4,33.5722
1191,8/28/18 22:15,33686,54525.5,28.35,51124.8,33.5651
1192,8/28/18 22:30,33686,54525.5,28.37,51105.6,33.551
1193,8/28/18 22:45,33686,54525.5,28.37,51105.6,33.551
1194,8/28/18 23:00,33686,54525.5,28.37,51105.6,33.551
1195,8/28/18 23:15,33686,54525.5,28.37,51105.6,33.551
1196,8/28/18 23:30,33686,54525.5,28.38,51096,33.5439
1197,8/28/18 23:45,33686,54525.5,28.38,51096,33.5439
1198,8/29/18 0:00,33686,54525.5,28.38,51096,33.5439
1199,8/29/18 0:15,33686,54525.5,28.4,51076.8,33.5297
1200,8/29/18 0:30,33686,54525.5,28.4,51076.8,33.5297
1201,8/29/18 0:45,33686,54525.5,28.4,51076.8,33.5297
1202,8/29/18 1:00,33686,54525.5,28.4,51076.8,33.5297
1203,8/29/18 1:15,33686,54525.5,28.4,51076.8,33.5297
1204,8/29/18 1:30,33686,54525.5,28.45,51028.9,33.4944
1205,8/29/18 1:45,33686,54525.5,28.48,51000.2,33.4732
1206,8/29/18 2:00,33686,54525.5,28.5,50981,33.4591
1207,8/29/18 2:15,33686,54525.5,28.51,50971.5,33.4521
1208,8/29/18 2:30,33686,54525.5,28.53,50952.3,33.438
1209,8/29/18 2:45,33686,54525.5,28.54,50942.8,33.431
1210,8/29/18 3:00,33686,54525.5,28.56,50923.7,33.4169
1211,8/29/18 3:15,33686,54525.5,28.56,50923.7,33.4169
1212,8/29/18 3:30,33686,54525.5,28.59,50895.1,33.3958
1213,8/29/18 3:45,33686,54525.5,28.59,50895.1,33.3958
1214,8/29/18 4:00,33686,54525.5,28.59,50895.1,33.3958
1215,8/29/18 4:15,33686,54525.5,28.6,50885.5,33.3888
1216,8/29/18 4:30,33686,54525.5,28.6,50885.5,33.3888
1217,8/29/18 4:45,33686,54525.5,28.6,50885.5,33.3888
1218,8/29/18 5:00,33686,54525.5,28.62,50866.5,33.3748
1219,8/29/18 5:15,33686,54525.5,28.6,50885.5,33.3888
1220,8/29/18 5:30,33686,54525.5,28.59,50895.1,33.3958
1221,8/29/18 5:45,33686,54525.5,28.54,50942.8,33.431
1222,8/29/18 6:00,33686,54525.5,28.48,51000.2,33.4732
1223,8/29/18 6:15,33686,54525.5,28.45,51028.9,33.4944
1224,8/29/18 6:30,33686,54525.5,28.44,51038.5,33.5015
1225,8/29/18 6:45,33686,54525.5,28.41,51067.2,33.5227
1226,8/29/18 7:00,33686,54525.5,28.41,51067.2,33.5227
1227,8/29/18 7:15,33686,54525.5,28.41,51067.2,33.5227
1228,8/29/18 7:30,33686,54525.5,28.41,51067.2,33.5227
1229,8/29/18 7:45,33686,54525.5,28.41,51067.2,33.5227
1230,8/29/18 8:00,33686,54525.5,28.41,51067.2,33.5227
1231,8/29/18 8:15,33686,54525.5,28.41,51067.2,33.5227
1232,8/29/18 8:30,33686,54525.5,28.4,51076.8,33.5297
1233,8/29/18 8:45,33686,54525.5,28.41,51067.2,33.5227
1234,8/29/18 9:00,33686,54525.5,28.41,51067.2,33.5227
1235,8/29/18 9:15,33686,54525.5,28.41,51067.2,33.5227
1236,8/29/18 9:30,33686,54525.5,28.41,51067.2,33.5227
