"Plot Title: sargento-old"
"#","Date Time, GMT-07:00","Abs Pres, kPa","Temp, °C","Water Level, meters"
357,09/12/2018 04:45:00,113.343,28.159,0.630
358,09/12/2018 05:00:00,112.587,28.159,0.555
359,09/12/2018 05:15:00,111.832,28.159,0.480
360,09/12/2018 05:30:00,111.077,28.159,0.404
361,09/12/2018 05:45:00,110.387,28.159,0.336
362,09/12/2018 06:00:00,109.697,28.159,0.267
363,09/12/2018 06:15:00,109.039,28.159,0.202
364,09/12/2018 06:30:00,108.109,28.159,0.109
365,09/12/2018 06:45:00,107.228,28.159,0.022
366,09/12/2018 07:00:00,106.700,28.159,-0.031
367,09/12/2018 07:15:00,106.696,28.060,-0.031
368,09/12/2018 07:30:00,106.696,28.060,-0.031
369,09/12/2018 07:45:00,106.696,28.060,-0.031
370,09/12/2018 08:00:00,106.664,28.060,-0.035
371,09/12/2018 08:15:00,106.696,28.060,-0.031
372,09/12/2018 08:30:00,106.680,28.060,-0.033
373,09/12/2018 08:45:00,106.680,28.060,-0.033
374,09/12/2018 09:00:00,106.680,28.060,-0.033
375,09/12/2018 09:15:00,106.696,28.060,-0.031
376,09/12/2018 09:30:00,106.712,28.060,-0.030
377,09/12/2018 09:45:00,106.712,28.060,-0.030
378,09/12/2018 10:00:00,106.712,28.060,-0.030
379,09/12/2018 10:15:00,106.696,28.060,-0.031
380,09/12/2018 10:30:00,106.696,28.060,-0.031
381,09/12/2018 10:45:00,106.664,28.060,-0.035
382,09/12/2018 11:00:00,106.648,28.060,-0.036
383,09/12/2018 11:15:00,106.632,28.060,-0.038
384,09/12/2018 11:30:00,106.632,28.060,-0.038
385,09/12/2018 11:45:00,106.600,28.060,-0.041
386,09/12/2018 12:00:00,106.600,28.060,-0.041
387,09/12/2018 12:15:00,106.568,28.060,-0.044
388,09/12/2018 12:30:00,106.536,28.060,-0.047
389,09/12/2018 12:45:00,106.520,28.060,-0.049
390,09/12/2018 13:00:00,106.488,28.060,-0.052
391,09/12/2018 13:15:00,106.472,28.060,-0.054
392,09/12/2018 13:30:00,106.472,28.060,-0.054
393,09/12/2018 13:45:00,107.737,28.060,0.072
394,09/12/2018 14:00:00,108.859,28.060,0.184
395,09/12/2018 14:15:00,109.677,28.060,0.265
396,09/12/2018 14:30:00,110.559,28.060,0.353
397,09/12/2018 14:45:00,111.619,28.060,0.458
398,09/12/2018 15:00:00,112.680,28.060,0.564
399,09/12/2018 15:15:00,113.596,28.060,0.655
400,09/12/2018 15:30:00,114.340,28.159,0.729
401,09/12/2018 15:45:00,114.759,28.159,0.771
402,09/12/2018 16:00:00,114.855,28.159,0.780
403,09/12/2018 16:15:00,114.662,28.159,0.761
404,09/12/2018 16:30:00,114.163,28.159,0.711
405,09/12/2018 16:45:00,113.455,28.159,0.641
406,09/12/2018 17:00:00,112.732,28.159,0.569
407,09/12/2018 17:15:00,111.977,28.159,0.494
408,09/12/2018 17:30:00,111.238,28.159,0.421
409,09/12/2018 17:45:00,110.499,28.159,0.347
410,09/12/2018 18:00:00,109.809,28.159,0.278
411,09/12/2018 18:15:00,109.167,28.159,0.214
412,09/12/2018 18:30:00,108.350,28.159,0.133
413,09/12/2018 18:45:00,107.404,28.159,0.039
414,09/12/2018 19:00:00,106.620,28.159,-0.039
415,09/12/2018 19:15:00,106.476,28.159,-0.053
416,09/12/2018 19:30:00,106.460,28.159,-0.055
417,09/12/2018 19:45:00,106.460,28.159,-0.055
418,09/12/2018 20:00:00,106.444,28.159,-0.056
419,09/12/2018 20:15:00,106.444,28.159,-0.056
420,09/12/2018 20:30:00,106.476,28.159,-0.053
421,09/12/2018 20:45:00,106.476,28.159,-0.053
422,09/12/2018 21:00:00,106.492,28.159,-0.052
423,09/12/2018 21:15:00,106.476,28.159,-0.053
424,09/12/2018 21:30:00,106.476,28.159,-0.053
425,09/12/2018 21:45:00,106.476,28.159,-0.053
426,09/12/2018 22:00:00,106.476,28.159,-0.053
427,09/12/2018 22:15:00,106.476,28.159,-0.053
428,09/12/2018 22:30:00,106.492,28.159,-0.052
429,09/12/2018 22:45:00,106.476,28.159,-0.053
430,09/12/2018 23:00:00,106.476,28.159,-0.053
431,09/12/2018 23:15:00,106.476,28.159,-0.053
432,09/12/2018 23:30:00,106.476,28.159,-0.053
433,09/12/2018 23:45:00,106.476,28.159,-0.053
434,09/13/2018 00:00:00,106.476,28.159,-0.053
435,09/13/2018 00:15:00,106.476,28.159,-0.053
436,09/13/2018 00:30:00,106.476,28.159,-0.053
437,09/13/2018 00:45:00,106.444,28.159,-0.056
438,09/13/2018 01:00:00,106.444,28.159,-0.056
439,09/13/2018 01:15:00,106.444,28.159,-0.056
440,09/13/2018 01:30:00,106.444,28.159,-0.056
