Plot Title: salinidad,,,,,,
#,"Date Time, GMT-07:00","Cond Low Rng, ?S/cm","Cond High Rng, ?S/cm","Temp, °C","Specific Conductance, ?S/cm","Salinity, ppt"
1,08/16/2018 12:45:00,33686,54525.5,28.54,50942.8,33.431
2,08/16/2018 13:00:00,33686,54525.5,28.43,51048,33.5085
3,08/16/2018 13:15:00,33686,54525.5,28.35,51124.8,33.5651
4,08/16/2018 13:30:00,33686,54525.5,28.31,51163.3,33.5935
5,08/16/2018 13:45:00,33686,54525.5,28.28,51192.2,33.6148
6,08/16/2018 14:00:00,33686,54525.5,28.28,51192.2,33.6148
7,08/16/2018 14:15:00,33686,54525.5,28.28,51192.2,33.6148
8,08/16/2018 14:30:00,33686,54525.5,28.27,51201.8,33.6219
9,08/16/2018 14:45:00,33686,54525.5,28.27,51201.8,33.6219
10,08/16/2018 15:00:00,33686,54525.5,28.27,51201.8,33.6219
11,08/16/2018 15:15:00,33686,54525.5,28.25,51221.1,33.6361
12,08/16/2018 15:30:00,33686,54525.5,28.24,51230.7,33.6432
13,08/16/2018 15:45:00,33686,54525.5,28.28,51192.2,33.6148
14,08/16/2018 16:00:00,33686,54525.5,28.31,51163.3,33.5935
15,08/16/2018 16:15:00,33686,54525.5,28.32,51153.7,33.5864
16,08/16/2018 16:30:00,33686,54525.5,28.32,51153.7,33.5864
17,08/16/2018 16:45:00,33686,54525.5,28.34,51134.4,33.5722
18,08/16/2018 17:00:00,33686,54525.5,28.34,51134.4,33.5722
19,08/16/2018 17:15:00,33686,54525.5,28.35,51124.8,33.5651
20,08/16/2018 17:30:00,33686,54525.5,28.35,51124.8,33.5651
21,08/16/2018 17:45:00,33686,54525.5,28.35,51124.8,33.5651
22,08/16/2018 18:00:00,33686,54525.5,28.37,51105.6,33.551
23,08/16/2018 18:15:00,33686,54525.5,28.37,51105.6,33.551
24,08/16/2018 18:30:00,33686,54525.5,28.37,51105.6,33.551
25,08/16/2018 18:45:00,33686,54525.5,28.37,51105.6,33.551
26,08/16/2018 19:00:00,33686,54525.5,28.38,51096,33.5439
27,08/16/2018 19:15:00,33686,54525.5,28.38,51096,33.5439
28,08/16/2018 19:30:00,33686,54525.5,28.38,51096,33.5439
29,08/16/2018 19:45:00,33686,54525.5,28.37,51105.6,33.551
30,08/16/2018 20:00:00,33686,54525.5,28.31,51163.3,33.5935
31,08/16/2018 20:15:00,33686,54525.5,28.25,51221.1,33.6361
32,08/16/2018 20:30:00,33686,54525.5,28.21,51259.7,33.6646
33,08/16/2018 20:45:00,33686,54525.5,28.19,51279,33.6788
34,08/16/2018 21:00:00,33686,54525.5,28.18,51288.6,33.6859
35,08/16/2018 21:15:00,33686,54525.5,28.18,51288.6,33.6859
36,08/16/2018 21:30:00,33686,54525.5,28.18,51288.6,33.6859
37,08/16/2018 21:45:00,33686,54525.5,28.18,51288.6,33.6859
38,08/16/2018 22:00:00,33686,54525.5,28.18,51288.6,33.6859
39,08/16/2018 22:15:00,33686,54525.5,28.18,51288.6,33.6859
40,08/16/2018 22:30:00,33686,54525.5,28.19,51279,33.6788
41,08/16/2018 22:45:00,33686,54525.5,28.19,51279,33.6788
42,08/16/2018 23:00:00,33686,54525.5,28.19,51279,33.6788
43,08/16/2018 23:15:00,33686,54525.5,28.21,51259.7,33.6646
44,08/16/2018 23:30:00,33686,54525.5,28.21,51259.7,33.6646
45,08/16/2018 23:45:00,33686,54525.5,28.21,51259.7,33.6646
46,08/17/2018 00:00:00,33686,54525.5,28.22,51250,33.6574
47,08/17/2018 00:15:00,33686,54525.5,28.22,51250,33.6574
48,08/17/2018 00:30:00,33686,54525.5,28.22,51250,33.6574
49,08/17/2018 00:45:00,33686,54525.5,28.24,51230.7,33.6432
50,08/17/2018 01:00:00,33686,54525.5,28.24,51230.7,33.6432
51,08/17/2018 01:15:00,33686,54525.5,28.25,51221.1,33.6361
52,08/17/2018 01:30:00,33686,54525.5,28.25,51221.1,33.6361
53,08/17/2018 01:45:00,33686,54525.5,28.27,51201.8,33.6219
54,08/17/2018 02:00:00,33686,54525.5,28.27,51201.8,33.6219
55,08/17/2018 02:15:00,33686,54525.5,28.28,51192.2,33.6148
56,08/17/2018 02:30:00,33686,54525.5,28.28,51192.2,33.6148
57,08/17/2018 02:45:00,33686,54525.5,28.29,51182.5,33.6077
58,08/17/2018 03:00:00,33686,54525.5,28.29,51182.5,33.6077
59,08/17/2018 03:15:00,33686,54525.5,28.31,51163.3,33.5935
60,08/17/2018 03:30:00,33686,54525.5,28.31,51163.3,33.5935
61,08/17/2018 03:45:00,33686,54525.5,28.32,51153.7,33.5864
62,08/17/2018 04:00:00,33686,54525.5,28.32,51153.7,33.5864
63,08/17/2018 04:15:00,33686,54525.5,28.32,51153.7,33.5864
64,08/17/2018 04:30:00,33686,54525.5,28.32,51153.7,33.5864
65,08/17/2018 04:45:00,33686,54525.5,28.32,51153.7,33.5864
66,08/17/2018 05:00:00,33686,54525.5,28.31,51163.3,33.5935
67,08/17/2018 05:15:00,33686,54525.5,28.29,51182.5,33.6077
68,08/17/2018 05:30:00,33686,54525.5,28.31,51163.3,33.5935
69,08/17/2018 05:45:00,33686,54525.5,28.34,51134.4,33.5722
70,08/17/2018 06:00:00,33686,54525.5,28.4,51076.8,33.5297
71,08/17/2018 06:15:00,33686,54525.5,28.43,51048,33.5085
72,08/17/2018 06:30:00,33686,54525.5,28.44,51038.5,33.5015
73,08/17/2018 06:45:00,33686,54525.5,28.45,51028.9,33.4944
74,08/17/2018 07:00:00,33686,54525.5,28.45,51028.9,33.4944
75,08/17/2018 07:15:00,33686,54525.5,28.44,51038.5,33.5015
76,08/17/2018 07:30:00,33686,54525.5,28.44,51038.5,33.5015
77,08/17/2018 07:45:00,33686,54525.5,28.44,51038.5,33.5015
78,08/17/2018 08:00:00,33686,54525.5,28.41,51067.2,33.5227
79,08/17/2018 08:15:00,33686,54525.5,28.32,51153.7,33.5864
80,08/17/2018 08:30:00,33686,54525.5,28.29,51182.5,33.6077
81,08/17/2018 08:45:00,33686,54525.5,28.28,51192.2,33.6148
82,08/17/2018 09:00:00,33686,54525.5,28.27,51201.8,33.6219
83,08/17/2018 09:15:00,33686,54525.5,28.27,51201.8,33.6219
84,08/17/2018 09:30:00,33686,54525.5,28.28,51192.2,33.6148
85,08/17/2018 09:45:00,33686,54525.5,28.28,51192.2,33.6148
86,08/17/2018 10:00:00,33686,54525.5,28.28,51192.2,33.6148
87,08/17/2018 10:15:00,33686,54525.5,28.29,51182.5,33.6077
88,08/17/2018 10:30:00,33686,54525.5,28.29,51182.5,33.6077
89,08/17/2018 10:45:00,33686,54525.5,28.29,51182.5,33.6077
90,08/17/2018 11:00:00,33686,54525.5,28.31,51163.3,33.5935
91,08/17/2018 11:15:00,33686,54525.5,28.32,51153.7,33.5864
92,08/17/2018 11:30:00,33686,54525.5,28.32,51153.7,33.5864
93,08/17/2018 11:45:00,33686,54525.5,28.32,51153.7,33.5864
94,08/17/2018 12:00:00,33686,54525.5,28.34,51134.4,33.5722
95,08/17/2018 12:15:00,33686,54525.5,28.34,51134.4,33.5722
96,08/17/2018 12:30:00,33686,54525.5,28.34,51134.4,33.5722
97,08/17/2018 12:45:00,33686,54525.5,28.34,51134.4,33.5722
98,08/17/2018 13:00:00,33686,54525.5,28.35,51124.8,33.5651
99,08/17/2018 13:15:00,33686,54525.5,28.35,51124.8,33.5651
100,08/17/2018 13:30:00,33686,54525.5,28.35,51124.8,33.5651
101,08/17/2018 13:45:00,33686,54525.5,28.35,51124.8,33.5651
102,08/17/2018 14:00:00,33686,54525.5,28.35,51124.8,33.5651
103,08/17/2018 14:15:00,33686,54525.5,28.35,51124.8,33.5651
104,08/17/2018 14:30:00,33686,54525.5,28.35,51124.8,33.5651
105,08/17/2018 14:45:00,33686,54525.5,28.35,51124.8,33.5651
106,08/17/2018 15:00:00,33686,54525.5,28.35,51124.8,33.5651
107,08/17/2018 15:15:00,33686,54525.5,28.35,51124.8,33.5651
108,08/17/2018 15:30:00,33686,54525.5,28.35,51124.8,33.5651
109,08/17/2018 15:45:00,33686,54525.5,28.35,51124.8,33.5651
110,08/17/2018 16:00:00,33686,54525.5,28.35,51124.8,33.5651
111,08/17/2018 16:15:00,33686,54525.5,28.34,51134.4,33.5722
112,08/17/2018 16:30:00,33686,54525.5,28.32,51153.7,33.5864
113,08/17/2018 16:45:00,33686,54525.5,28.32,51153.7,33.5864
114,08/17/2018 17:00:00,33686,54525.5,28.37,51105.6,33.551
115,08/17/2018 17:15:00,33686,54525.5,28.4,51076.8,33.5297
116,08/17/2018 17:30:00,33686,54525.5,28.43,51048,33.5085
117,08/17/2018 17:45:00,33686,54525.5,28.44,51038.5,33.5015
118,08/17/2018 18:00:00,33686,54525.5,28.43,51048,33.5085
119,08/17/2018 18:15:00,33686,54525.5,28.43,51048,33.5085
120,08/17/2018 18:30:00,33686,54525.5,28.41,51067.2,33.5227
121,08/17/2018 18:45:00,33686,54525.5,28.41,51067.2,33.5227
122,08/17/2018 19:00:00,33686,54525.5,28.4,51076.8,33.5297
123,08/17/2018 19:15:00,33686,54525.5,28.38,51096,33.5439
124,08/17/2018 19:30:00,33686,54525.5,28.32,51153.7,33.5864
125,08/17/2018 19:45:00,33686,54525.5,28.29,51182.5,33.6077
126,08/17/2018 20:00:00,33686,54525.5,28.29,51182.5,33.6077
127,08/17/2018 20:15:00,33686,54525.5,28.28,51192.2,33.6148
128,08/17/2018 20:30:00,33686,54525.5,28.27,51201.8,33.6219
129,08/17/2018 20:45:00,33686,54525.5,28.28,51192.2,33.6148
130,08/17/2018 21:00:00,33686,54525.5,28.28,51192.2,33.6148
131,08/17/2018 21:15:00,33686,54525.5,28.28,51192.2,33.6148
132,08/17/2018 21:30:00,33686,54525.5,28.29,51182.5,33.6077
133,08/17/2018 21:45:00,33686,54525.5,28.31,51163.3,33.5935
134,08/17/2018 22:00:00,33686,54525.5,28.31,51163.3,33.5935
135,08/17/2018 22:15:00,33686,54525.5,28.32,51153.7,33.5864
136,08/17/2018 22:30:00,33686,54525.5,28.34,51134.4,33.5722
137,08/17/2018 22:45:00,33686,54525.5,28.35,51124.8,33.5651
138,08/17/2018 23:00:00,33686,54525.5,28.35,51124.8,33.5651
139,08/17/2018 23:15:00,33686,54525.5,28.37,51105.6,33.551
140,08/17/2018 23:30:00,33686,54525.5,28.38,51096,33.5439
141,08/17/2018 23:45:00,33686,54525.5,28.4,51076.8,33.5297
142,08/18/2018 00:00:00,33686,54525.5,28.4,51076.8,33.5297
143,08/18/2018 00:15:00,33686,54525.5,28.41,51067.2,33.5227
144,08/18/2018 00:30:00,33686,54525.5,28.43,51048,33.5085
145,08/18/2018 00:45:00,33686,54525.5,28.44,51038.5,33.5015
146,08/18/2018 01:00:00,33686,54525.5,28.44,51038.5,33.5015
147,08/18/2018 01:15:00,33686,54525.5,28.45,51028.9,33.4944
148,08/18/2018 01:30:00,33686,54525.5,28.45,51028.9,33.4944
149,08/18/2018 01:45:00,33686,54525.5,28.47,51009.7,33.4803
150,08/18/2018 02:00:00,33686,54525.5,28.47,51009.7,33.4803
151,08/18/2018 02:15:00,33686,54525.5,28.48,51000.2,33.4732
152,08/18/2018 02:30:00,33686,54525.5,28.5,50981,33.4591
153,08/18/2018 02:45:00,33686,54525.5,28.5,50981,33.4591
154,08/18/2018 03:00:00,33686,54525.5,28.5,50981,33.4591
155,08/18/2018 03:15:00,33686,54525.5,28.51,50971.5,33.4521
156,08/18/2018 03:30:00,33686,54525.5,28.51,50971.5,33.4521
157,08/18/2018 03:45:00,33686,54525.5,28.53,50952.3,33.438
158,08/18/2018 04:00:00,33686,54525.5,28.54,50942.8,33.431
159,08/18/2018 04:15:00,33686,54525.5,28.54,50942.8,33.431
160,08/18/2018 04:30:00,33686,54525.5,28.54,50942.8,33.431
161,08/18/2018 04:45:00,33686,54525.5,28.54,50942.8,33.431
162,08/18/2018 05:00:00,33686,54525.5,28.54,50942.8,33.431
163,08/18/2018 05:15:00,33686,54525.5,28.56,50923.7,33.4169
164,08/18/2018 05:30:00,33686,54525.5,28.56,50923.7,33.4169
165,08/18/2018 05:45:00,33686,54525.5,28.56,50923.7,33.4169
166,08/18/2018 06:00:00,33686,54525.5,28.56,50923.7,33.4169
167,08/18/2018 06:15:00,33686,54525.5,28.56,50923.7,33.4169
168,08/18/2018 06:30:00,33686,54525.5,28.54,50942.8,33.431
169,08/18/2018 06:45:00,33686,54525.5,28.54,50942.8,33.431
170,08/18/2018 07:00:00,33686,54525.5,28.53,50952.3,33.438
171,08/18/2018 07:15:00,33686,54525.5,28.54,50942.8,33.431
172,08/18/2018 07:30:00,33686,54525.5,28.57,50914.2,33.4099
173,08/18/2018 07:45:00,33686,54525.5,28.6,50885.5,33.3888
174,08/18/2018 08:00:00,33686,54525.5,28.62,50866.5,33.3748
175,08/18/2018 08:15:00,33686,54525.5,28.62,50866.5,33.3748
176,08/18/2018 08:30:00,33686,54525.5,28.63,50857,33.3677
177,08/18/2018 08:45:00,33686,54525.5,28.63,50857,33.3677
178,08/18/2018 09:00:00,33686,54525.5,28.63,50857,33.3677
179,08/18/2018 09:15:00,33686,54525.5,28.63,50857,33.3677
180,08/18/2018 09:30:00,33686,54525.5,28.63,50857,33.3677
181,08/18/2018 09:45:00,33686,54525.5,28.62,50866.5,33.3748
182,08/18/2018 10:00:00,33686,54525.5,28.62,50866.5,33.3748
183,08/18/2018 10:15:00,33686,54525.5,28.62,50866.5,33.3748
184,08/18/2018 10:30:00,33686,54525.5,28.57,50914.2,33.4099
185,08/18/2018 10:45:00,33686,54525.5,28.54,50942.8,33.431
186,08/18/2018 11:00:00,33686,54525.5,28.51,50971.5,33.4521
187,08/18/2018 11:15:00,33686,54525.5,28.48,51000.2,33.4732
188,08/18/2018 11:30:00,33686,54525.5,28.48,51000.2,33.4732
189,08/18/2018 11:45:00,33686,54525.5,28.48,51000.2,33.4732
190,08/18/2018 12:00:00,33686,54525.5,28.48,51000.2,33.4732
191,08/18/2018 12:15:00,33686,54525.5,28.48,51000.2,33.4732
192,08/18/2018 12:30:00,33686,54525.5,28.48,51000.2,33.4732
193,08/18/2018 12:45:00,33686,54525.5,28.47,51009.7,33.4803
194,08/18/2018 13:00:00,33686,54525.5,28.48,51000.2,33.4732
195,08/18/2018 13:15:00,33686,54525.5,28.48,51000.2,33.4732
196,08/18/2018 13:30:00,33686,54525.5,28.48,51000.2,33.4732
197,08/18/2018 13:45:00,33686,54525.5,28.5,50981,33.4591
198,08/18/2018 14:00:00,33686,54525.5,28.5,50981,33.4591
199,08/18/2018 14:15:00,33686,54525.5,28.48,51000.2,33.4732
200,08/18/2018 14:30:00,33686,54525.5,28.5,50981,33.4591
201,08/18/2018 14:45:00,33686,54525.5,28.5,50981,33.4591
202,08/18/2018 15:00:00,33686,54525.5,28.48,51000.2,33.4732
203,08/18/2018 15:15:00,33686,54525.5,28.48,51000.2,33.4732
204,08/18/2018 15:30:00,33686,54525.5,28.48,51000.2,33.4732
205,08/18/2018 15:45:00,33686,54525.5,28.48,51000.2,33.4732
206,08/18/2018 16:00:00,33686,54525.5,28.48,51000.2,33.4732
207,08/18/2018 16:15:00,33686,54525.5,28.48,51000.2,33.4732
208,08/18/2018 16:30:00,33686,54525.5,28.48,51000.2,33.4732
209,08/18/2018 16:45:00,33686,54525.5,28.48,51000.2,33.4732
210,08/18/2018 17:00:00,33686,54525.5,28.48,51000.2,33.4732
211,08/18/2018 17:15:00,33686,54525.5,28.47,51009.7,33.4803
212,08/18/2018 17:30:00,33686,54525.5,28.47,51009.7,33.4803
213,08/18/2018 17:45:00,33686,54525.5,28.47,51009.7,33.4803
214,08/18/2018 18:00:00,33686,54525.5,28.47,51009.7,33.4803
215,08/18/2018 18:15:00,33686,54525.5,28.45,51028.9,33.4944
216,08/18/2018 18:30:00,33686,54525.5,28.47,51009.7,33.4803
217,08/18/2018 18:45:00,33686,54525.5,28.45,51028.9,33.4944
218,08/18/2018 19:00:00,33686,54525.5,28.44,51038.5,33.5015
219,08/18/2018 19:15:00,33686,54525.5,28.44,51038.5,33.5015
220,08/18/2018 19:30:00,33686,54525.5,28.44,51038.5,33.5015
221,08/18/2018 19:45:00,33686,54525.5,28.44,51038.5,33.5015
222,08/18/2018 20:00:00,33686,54525.5,28.43,51048,33.5085
223,08/18/2018 20:15:00,33686,54525.5,28.43,51048,33.5085
224,08/18/2018 20:30:00,33686,54525.5,28.44,51038.5,33.5015
225,08/18/2018 20:45:00,33686,54525.5,28.44,51038.5,33.5015
226,08/18/2018 21:00:00,33686,54525.5,28.43,51048,33.5085
227,08/18/2018 21:15:00,33686,54525.5,28.43,51048,33.5085
228,08/18/2018 21:30:00,33686,54525.5,28.43,51048,33.5085
229,08/18/2018 21:45:00,33686,54525.5,28.43,51048,33.5085
230,08/18/2018 22:00:00,33686,54525.5,28.43,51048,33.5085
231,08/18/2018 22:15:00,33686,54525.5,28.43,51048,33.5085
232,08/18/2018 22:30:00,33686,54525.5,28.43,51048,33.5085
233,08/18/2018 22:45:00,33686,54525.5,28.43,51048,33.5085
234,08/18/2018 23:00:00,33686,54525.5,28.43,51048,33.5085
235,08/18/2018 23:15:00,33686,54525.5,28.43,51048,33.5085
236,08/18/2018 23:30:00,33686,54525.5,28.44,51038.5,33.5015
237,08/18/2018 23:45:00,33686,54525.5,28.44,51038.5,33.5015
238,08/19/2018 00:00:00,33686,54525.5,28.44,51038.5,33.5015
239,08/19/2018 00:15:00,33686,54525.5,28.44,51038.5,33.5015
240,08/19/2018 00:30:00,33686,54525.5,28.44,51038.5,33.5015
241,08/19/2018 00:45:00,33686,54525.5,28.44,51038.5,33.5015
242,08/19/2018 01:00:00,33686,54525.5,28.44,51038.5,33.5015
243,08/19/2018 01:15:00,33686,54525.5,28.44,51038.5,33.5015
244,08/19/2018 01:30:00,33686,54525.5,28.44,51038.5,33.5015
245,08/19/2018 01:45:00,33686,54525.5,28.44,51038.5,33.5015
246,08/19/2018 02:00:00,33686,54525.5,28.44,51038.5,33.5015
247,08/19/2018 02:15:00,33686,54525.5,28.44,51038.5,33.5015
248,08/19/2018 02:30:00,33686,54525.5,28.44,51038.5,33.5015
249,08/19/2018 02:45:00,33686,54525.5,28.44,51038.5,33.5015
250,08/19/2018 03:00:00,33686,54525.5,28.44,51038.5,33.5015
251,08/19/2018 03:15:00,33686,54525.5,28.44,51038.5,33.5015
252,08/19/2018 03:30:00,33686,54525.5,28.44,51038.5,33.5015
253,08/19/2018 03:45:00,33686,54525.5,28.44,51038.5,33.5015
254,08/19/2018 04:00:00,33686,54525.5,28.43,51048,33.5085
255,08/19/2018 04:15:00,33686,54525.5,28.44,51038.5,33.5015
256,08/19/2018 04:30:00,33686,54525.5,28.44,51038.5,33.5015
257,08/19/2018 04:45:00,33686,54525.5,28.43,51048,33.5085
258,08/19/2018 05:00:00,33686,54525.5,28.43,51048,33.5085
259,08/19/2018 05:15:00,33686,54525.5,28.43,51048,33.5085
260,08/19/2018 05:30:00,33686,54525.5,28.43,51048,33.5085
261,08/19/2018 05:45:00,33686,54525.5,28.43,51048,33.5085
262,08/19/2018 06:00:00,33686,54525.5,28.43,51048,33.5085
263,08/19/2018 06:15:00,33686,54525.5,28.41,51067.2,33.5227
264,08/19/2018 06:30:00,33686,54525.5,28.41,51067.2,33.5227
265,08/19/2018 06:45:00,33686,54525.5,28.41,51067.2,33.5227
266,08/19/2018 07:00:00,33686,54525.5,28.4,51076.8,33.5297
267,08/19/2018 07:15:00,33686,54525.5,28.4,51076.8,33.5297
268,08/19/2018 07:30:00,33686,54525.5,28.38,51096,33.5439
269,08/19/2018 07:45:00,33686,54525.5,28.38,51096,33.5439
270,08/19/2018 08:00:00,33686,54525.5,28.37,51105.6,33.551
271,08/19/2018 08:15:00,33686,54525.5,28.37,51105.6,33.551
272,08/19/2018 08:30:00,33686,54525.5,28.35,51124.8,33.5651
273,08/19/2018 08:45:00,33686,54525.5,28.37,51105.6,33.551
274,08/19/2018 09:00:00,33686,54525.5,28.38,51096,33.5439
275,08/19/2018 09:15:00,33686,54525.5,28.38,51096,33.5439
276,08/19/2018 09:30:00,33686,54525.5,28.37,51105.6,33.551
277,08/19/2018 09:45:00,33686,54525.5,28.35,51124.8,33.5651
278,08/19/2018 10:00:00,33686,54525.5,28.34,51134.4,33.5722
279,08/19/2018 10:15:00,33686,54525.5,28.34,51134.4,33.5722
280,08/19/2018 10:30:00,33686,54525.5,28.32,51153.7,33.5864
281,08/19/2018 10:45:00,33686,54525.5,28.32,51153.7,33.5864
282,08/19/2018 11:00:00,33686,54525.5,28.32,51153.7,33.5864
283,08/19/2018 11:15:00,33686,54525.5,28.31,51163.3,33.5935
284,08/19/2018 11:30:00,33686,54525.5,28.29,51182.5,33.6077
285,08/19/2018 11:45:00,33686,54525.5,28.29,51182.5,33.6077
286,08/19/2018 12:00:00,33686,54525.5,28.29,51182.5,33.6077
287,08/19/2018 12:15:00,33686,54525.5,28.28,51192.2,33.6148
288,08/19/2018 12:30:00,33686,54525.5,28.27,51201.8,33.6219
289,08/19/2018 12:45:00,33686,54525.5,28.24,51230.7,33.6432
290,08/19/2018 13:00:00,33686,54525.5,28.19,51279,33.6788
291,08/19/2018 13:15:00,33686,54525.5,28.18,51288.6,33.6859
292,08/19/2018 13:30:00,33686,54525.5,28.15,51317.6,33.7073
293,08/19/2018 13:45:00,33686,54525.5,28.13,51337,33.7216
294,08/19/2018 14:00:00,33686,54525.5,28.12,51346.7,33.7287
295,08/19/2018 14:15:00,33686,54525.5,28.12,51346.7,33.7287
296,08/19/2018 14:30:00,33686,54525.5,28.12,51346.7,33.7287
297,08/19/2018 14:45:00,33686,54525.5,28.12,51346.7,33.7287
298,08/19/2018 15:00:00,33686,54525.5,28.12,51346.7,33.7287
299,08/19/2018 15:15:00,33686,54525.5,28.12,51346.7,33.7287
300,08/19/2018 15:30:00,33686,54525.5,28.12,51346.7,33.7287
301,08/19/2018 15:45:00,33686,54525.5,28.1,51366,33.743
302,08/19/2018 16:00:00,33686,54525.5,28.1,51366,33.743
303,08/19/2018 16:15:00,33686,54525.5,28.1,51366,33.743
304,08/19/2018 16:30:00,33686,54525.5,28.1,51366,33.743
305,08/19/2018 16:45:00,33686,54525.5,28.1,51366,33.743
306,08/19/2018 17:00:00,33686,54525.5,28.1,51366,33.743
307,08/19/2018 17:15:00,33686,54525.5,28.1,51366,33.743
308,08/19/2018 17:30:00,33686,54525.5,28.1,51366,33.743
309,08/19/2018 17:45:00,33686,54525.5,28.1,51366,33.743
310,08/19/2018 18:00:00,33686,54525.5,28.1,51366,33.743
311,08/19/2018 18:15:00,33686,54525.5,28.1,51366,33.743
312,08/19/2018 18:30:00,33686,54525.5,28.09,51375.7,33.7502
313,08/19/2018 18:45:00,33686,54525.5,28.09,51375.7,33.7502
314,08/19/2018 19:00:00,33686,54525.5,28.09,51375.7,33.7502
315,08/19/2018 19:15:00,33686,54525.5,28.1,51366,33.743
316,08/19/2018 19:30:00,33686,54525.5,28.09,51375.7,33.7502
317,08/19/2018 19:45:00,33686,54525.5,28.09,51375.7,33.7502
318,08/19/2018 20:00:00,33686,54525.5,28.09,51375.7,33.7502
319,08/19/2018 20:15:00,33686,54525.5,28.09,51375.7,33.7502
320,08/19/2018 20:30:00,33686,54525.5,28.09,51375.7,33.7502
321,08/19/2018 20:45:00,33686,54525.5,28.09,51375.7,33.7502
322,08/19/2018 21:00:00,33686,54525.5,28.09,51375.7,33.7502
323,08/19/2018 21:15:00,33686,54525.5,28.09,51375.7,33.7502
324,08/19/2018 21:30:00,33686,54525.5,28.09,51375.7,33.7502
325,08/19/2018 21:45:00,33686,54525.5,28.09,51375.7,33.7502
326,08/19/2018 22:00:00,33686,54525.5,28.09,51375.7,33.7502
327,08/19/2018 22:15:00,33686,54525.5,28.09,51375.7,33.7502
328,08/19/2018 22:30:00,33686,54525.5,28.09,51375.7,33.7502
329,08/19/2018 22:45:00,33686,54525.5,28.09,51375.7,33.7502
330,08/19/2018 23:00:00,33686,54525.5,28.09,51375.7,33.7502
331,08/19/2018 23:15:00,33686,54525.5,28.09,51375.7,33.7502
332,08/19/2018 23:30:00,33686,54525.5,28.09,51375.7,33.7502
333,08/19/2018 23:45:00,33686,54525.5,28.1,51366,33.743
334,08/20/2018 00:00:00,33686,54525.5,28.1,51366,33.743
335,08/20/2018 00:15:00,33686,54525.5,28.1,51366,33.743
336,08/20/2018 00:30:00,33686,54525.5,28.1,51366,33.743
337,08/20/2018 00:45:00,33686,54525.5,28.1,51366,33.743
338,08/20/2018 01:00:00,33686,54525.5,28.12,51346.7,33.7287
339,08/20/2018 01:15:00,33686,54525.5,28.12,51346.7,33.7287
340,08/20/2018 01:30:00,33686,54525.5,28.12,51346.7,33.7287
341,08/20/2018 01:45:00,33686,54525.5,28.13,51337,33.7216
342,08/20/2018 02:00:00,33686,54525.5,28.13,51337,33.7216
343,08/20/2018 02:15:00,33686,54525.5,28.13,51337,33.7216
344,08/20/2018 02:30:00,33686,54525.5,28.13,51337,33.7216
345,08/20/2018 02:45:00,33686,54525.5,28.15,51317.6,33.7073
346,08/20/2018 03:00:00,33686,54525.5,28.15,51317.6,33.7073
347,08/20/2018 03:15:00,33686,54525.5,28.15,51317.6,33.7073
348,08/20/2018 03:30:00,33686,54525.5,28.16,51308,33.7002
349,08/20/2018 03:45:00,33686,54525.5,28.15,51317.6,33.7073
350,08/20/2018 04:00:00,33686,54525.5,28.16,51308,33.7002
351,08/20/2018 04:15:00,33686,54525.5,28.16,51308,33.7002
352,08/20/2018 04:30:00,33686,54525.5,28.16,51308,33.7002
353,08/20/2018 04:45:00,33686,54525.5,28.16,51308,33.7002
354,08/20/2018 05:00:00,33686,54525.5,28.18,51288.6,33.6859
355,08/20/2018 05:15:00,33686,54525.5,28.18,51288.6,33.6859
356,08/20/2018 05:30:00,33686,54525.5,28.18,51288.6,33.6859
357,08/20/2018 05:45:00,33686,54525.5,28.18,51288.6,33.6859
358,08/20/2018 06:00:00,33686,54525.5,28.18,51288.6,33.6859
359,08/20/2018 06:15:00,33686,54525.5,28.18,51288.6,33.6859
360,08/20/2018 06:30:00,33686,54525.5,28.19,51279,33.6788
361,08/20/2018 06:45:00,33686,54525.5,28.19,51279,33.6788
362,08/20/2018 07:00:00,33686,54525.5,28.19,51279,33.6788
363,08/20/2018 07:15:00,33686,54525.5,28.19,51279,33.6788
364,08/20/2018 07:30:00,33686,54525.5,28.19,51279,33.6788
365,08/20/2018 07:45:00,33686,54525.5,28.19,51279,33.6788
366,08/20/2018 08:00:00,33686,54525.5,28.19,51279,33.6788
367,08/20/2018 08:15:00,33686,54525.5,28.19,51279,33.6788
368,08/20/2018 08:30:00,33686,54525.5,28.19,51279,33.6788
369,08/20/2018 08:45:00,33686,54525.5,28.19,51279,33.6788
370,08/20/2018 09:00:00,33686,54525.5,28.18,51288.6,33.6859
371,08/20/2018 09:15:00,33686,54525.5,28.19,51279,33.6788
372,08/20/2018 09:30:00,33686,54525.5,28.22,51250,33.6574
373,08/20/2018 09:45:00,33686,54525.5,28.22,51250,33.6574
374,08/20/2018 10:00:00,33686,54525.5,28.22,51250,33.6574
375,08/20/2018 10:15:00,33686,54525.5,28.22,51250,33.6574
376,08/20/2018 10:30:00,33686,54525.5,28.21,51259.7,33.6646
377,08/20/2018 10:45:00,33686,54525.5,28.21,51259.7,33.6646
378,08/20/2018 11:00:00,33686,54525.5,28.21,51259.7,33.6646
379,08/20/2018 11:15:00,33686,54525.5,28.21,51259.7,33.6646
380,08/20/2018 11:30:00,33686,54525.5,28.21,51259.7,33.6646
381,08/20/2018 11:45:00,33686,54525.5,28.19,51279,33.6788
382,08/20/2018 12:00:00,33686,54525.5,28.19,51279,33.6788
